"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"113160987-112780987",1,0,1.71677716102509,0,1,NA
"113160987-112785987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113160987-112790987",0,NA,NA,NA,NA,NA
"113160987-112795987",0,NA,NA,NA,NA,NA
"113160987-112800987",0,NA,NA,NA,NA,NA
"113160987-112805987",0,NA,NA,NA,NA,NA
"113160987-112810987",0,NA,NA,NA,NA,NA
"113160987-112815987",0,NA,NA,NA,NA,NA
"113160987-112820987",0,NA,NA,NA,NA,NA
"113160987-112825987",0,NA,NA,NA,NA,NA
"113160987-112830987",0,NA,NA,NA,NA,NA
"113160987-112835987",0,NA,NA,NA,NA,NA
"113160987-112840987",0,NA,NA,NA,NA,NA
"113160987-112845987",1.5,0.584962500721156,2.58242179969542,0.226517023977318,0.820799320079877,NA
"113160987-112850987",0,NA,NA,NA,NA,NA
"113160987-112855987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113160987-112860987",0,NA,NA,NA,NA,NA
"113160987-112865987",0,NA,NA,NA,NA,NA
"113160987-112870987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113160987-112875987",1,0,1.71677716102509,0,1,NA
"113160987-112880987",0,NA,NA,NA,NA,NA
"113160987-112885987",0,NA,NA,NA,NA,NA
"113160987-112890987",0,NA,NA,NA,NA,NA
"113160987-112895987",0,NA,NA,NA,NA,NA
"113160987-112900987",1.5,0.584962500721156,2.58242179969542,0.226517023977318,0.820799320079877,NA
"113160987-112905987",0,NA,NA,NA,NA,NA
"113160987-112910987",0,NA,NA,NA,NA,NA
"113160987-112915987",0,NA,NA,NA,NA,NA
"113160987-112920987",0,NA,NA,NA,NA,NA
"113160987-112925987",0,NA,NA,NA,NA,NA
"113160987-112930987",0,NA,NA,NA,NA,NA
"113160987-112935987",1,0,1.63772407112203,0,1,NA
"113160987-112940987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113160987-112945987",0,NA,NA,NA,NA,NA
"113160987-112950987",0,NA,NA,NA,NA,NA
"113160987-112955987",0,NA,NA,NA,NA,NA
"113160987-112960987",0,NA,NA,NA,NA,NA
"113160987-112965987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113160987-112970987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113160987-112975987",1.5,0.584962500721156,2.58242179969542,0.226517023977318,0.820799320079877,NA
"113160987-112980987",0,NA,NA,NA,NA,NA
"113160987-112985987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113160987-112990987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113160987-112995987",0,NA,NA,NA,NA,NA
"113160987-113000987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113160987-113005987",0,NA,NA,NA,NA,NA
"113160987-113010987",1,0,1.63772407112203,0,1,NA
"113160987-113015987",0,NA,NA,NA,NA,NA
"113160987-113020987",1,0,1.63772407112203,0,1,NA
"113160987-113025987",1.5,0.584962500721156,2.58242179969542,0.226517023977318,0.820799320079877,NA
"113160987-113030987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113160987-113035987",0,NA,NA,NA,NA,NA
"113160987-113040987",0,NA,NA,NA,NA,NA
"113160987-113045987",0,NA,NA,NA,NA,NA
"113160987-113050987",0,NA,NA,NA,NA,NA
"113160987-113055987",1.5,0.584962500721156,2.58242179969542,0.226517023977318,0.820799320079877,NA
"113160987-113060987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113160987-113065987",0,NA,NA,NA,NA,NA
"113160987-113070987",1.5,0.584962500721156,2.34925162595079,0.248999508719893,0.803361161433464,NA
"113160987-113075987",1,0,1.71677716102509,0,1,NA
"113160987-113080987",1,0,1.63772407112203,0,1,NA
"113160987-113085987",1,0,1.71677716102509,0,1,NA
"113160987-113090987",2,1,2.7067915900838,0.369441076905755,0.71179898516043,NA
"113160987-113095987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113160987-113100987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113160987-113105987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113160987-113110987",1,0,1.71677716102509,0,1,NA
"113160987-113115987",1.5,0.584962500721156,2.58242179969542,0.226517023977318,0.820799320079877,NA
"113160987-113195987",0,NA,NA,NA,NA,NA
"113165987-112735987",0,NA,NA,NA,NA,NA
"113165987-112740987",0,NA,NA,NA,NA,NA
"113165987-112745987",0,NA,NA,NA,NA,NA
"113165987-112750987",0,NA,NA,NA,NA,NA
"113165987-112755987",0,NA,NA,NA,NA,NA
"113165987-112760987",1,0,1.71677716102509,0,1,NA
"113165987-112765987",0,NA,NA,NA,NA,NA
"113165987-112770987",0,NA,NA,NA,NA,NA
"113165987-112775987",0,NA,NA,NA,NA,NA
"113165987-112780987",0,NA,NA,NA,NA,NA
"113165987-112785987",0,NA,NA,NA,NA,NA
"113165987-112790987",0,NA,NA,NA,NA,NA
"113165987-112795987",0,NA,NA,NA,NA,NA
"113165987-112800987",0,NA,NA,NA,NA,NA
"113165987-112805987",0,NA,NA,NA,NA,NA
"113165987-112810987",0,NA,NA,NA,NA,NA
"113165987-112815987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113165987-112820987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113165987-112825987",1,0,1.71677716102509,0,1,NA
"113165987-112830987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113165987-112835987",0,NA,NA,NA,NA,NA
"113165987-112840987",0,NA,NA,NA,NA,NA
"113165987-112845987",0,NA,NA,NA,NA,NA
"113165987-112850987",0,NA,NA,NA,NA,NA
"113165987-112855987",0,NA,NA,NA,NA,NA
"113165987-112860987",0,NA,NA,NA,NA,NA
"113165987-112865987",0,NA,NA,NA,NA,NA
"113165987-112870987",0,NA,NA,NA,NA,NA
"113165987-112875987",1,0,1.71677716102509,0,1,NA
"113165987-112880987",0,NA,NA,NA,NA,NA
"113165987-112885987",0,NA,NA,NA,NA,NA
"113165987-112890987",0,NA,NA,NA,NA,NA
"113165987-112895987",0,NA,NA,NA,NA,NA
"113165987-112900987",0,NA,NA,NA,NA,NA
"113165987-112910987",1,0,1.71677716102509,0,1,NA
"113165987-112915987",1,0,1.71677716102509,0,1,NA
"113165987-112920987",0,NA,NA,NA,NA,NA
"113165987-112925987",0,NA,NA,NA,NA,NA
"113165987-112930987",0,NA,NA,NA,NA,NA
"113165987-112935987",1.5,0.584962500721156,2.34925162595079,0.248999508719893,0.803361161433464,NA
"113165987-112940987",0,NA,NA,NA,NA,NA
"113165987-112945987",0,NA,NA,NA,NA,NA
"113165987-112950987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113165987-112955987",1.5,0.584962500721156,2.34925162595079,0.248999508719893,0.803361161433464,NA
"113165987-112960987",0,NA,NA,NA,NA,NA
"113165987-112965987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113165987-112970987",0,NA,NA,NA,NA,NA
"113165987-112975987",0,NA,NA,NA,NA,NA
"113165987-112980987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113165987-112985987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113165987-112990987",0,NA,NA,NA,NA,NA
"113165987-112995987",0,NA,NA,NA,NA,NA
"113165987-113000987",1,0,1.71677716102509,0,1,NA
"113165987-113005987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113165987-113010987",0,NA,NA,NA,NA,NA
"113165987-113015987",0,NA,NA,NA,NA,NA
"113165987-113020987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113165987-113025987",0,NA,NA,NA,NA,NA
"113165987-113030987",0,NA,NA,NA,NA,NA
"113165987-113035987",0,NA,NA,NA,NA,NA
"113165987-113040987",0,NA,NA,NA,NA,NA
"113165987-113045987",1,0,1.71677716102509,0,1,NA
"113165987-113050987",0,NA,NA,NA,NA,NA
"113165987-113055987",1,0,1.71677716102509,0,1,NA
"113165987-113060987",0,NA,NA,NA,NA,NA
"113165987-113065987",0,NA,NA,NA,NA,NA
"113165987-113070987",1,0,1.71677716102509,0,1,NA
"113165987-113075987",0,NA,NA,NA,NA,NA
"113165987-113080987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113165987-113085987",1,0,1.71677716102509,0,1,NA
"113165987-113090987",0,NA,NA,NA,NA,NA
"113165987-113095987",0,NA,NA,NA,NA,NA
"113165987-113100987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113165987-113105987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113165987-113110987",1,0,1.71677716102509,0,1,NA
"113165987-113115987",1,0,1.71677716102509,0,1,NA
"113165987-113120987",2,1,2.7247482177325,0.367006387412994,0.713614253505702,NA
"113165987-113125987",1.5,0.584962500721156,2.34925162595079,0.248999508719893,0.803361161433464,NA
"113165987-113195987",2,1,3.02569908790277,0.330502132217364,0.741020581784998,NA
"113170987-112735987",0,NA,NA,NA,NA,NA
"113170987-112740987",0,NA,NA,NA,NA,NA
"113170987-112745987",0,NA,NA,NA,NA,NA
"113170987-112750987",0,NA,NA,NA,NA,NA
"113170987-112755987",1,0,1.71677716102509,0,1,NA
"113170987-112760987",0,NA,NA,NA,NA,NA
"113170987-112765987",0,NA,NA,NA,NA,NA
"113170987-112770987",0,NA,NA,NA,NA,NA
"113170987-112775987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113170987-112780987",0,NA,NA,NA,NA,NA
"113170987-112785987",0,NA,NA,NA,NA,NA
"113170987-112790987",0,NA,NA,NA,NA,NA
"113170987-112795987",0,NA,NA,NA,NA,NA
"113170987-112800987",0,NA,NA,NA,NA,NA
"113170987-112805987",0,NA,NA,NA,NA,NA
"113170987-112810987",0,NA,NA,NA,NA,NA
"113170987-112815987",0,NA,NA,NA,NA,NA
"113170987-112820987",0,NA,NA,NA,NA,NA
"113170987-112825987",0,NA,NA,NA,NA,NA
"113170987-112830987",0,NA,NA,NA,NA,NA
"113170987-112835987",0,NA,NA,NA,NA,NA
"113170987-112840987",0,NA,NA,NA,NA,NA
"113170987-112845987",0,NA,NA,NA,NA,NA
"113170987-112850987",0,NA,NA,NA,NA,NA
"113170987-112855987",0,NA,NA,NA,NA,NA
"113170987-112860987",0,NA,NA,NA,NA,NA
"113170987-112865987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113170987-112870987",0,NA,NA,NA,NA,NA
"113170987-112875987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113170987-112880987",0,NA,NA,NA,NA,NA
"113170987-112885987",0,NA,NA,NA,NA,NA
"113170987-112890987",0,NA,NA,NA,NA,NA
"113170987-112895987",0,NA,NA,NA,NA,NA
"113170987-112900987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113170987-112905987",0,NA,NA,NA,NA,NA
"113170987-112910987",1.5,0.584962500721156,2.34925162595079,0.248999508719893,0.803361161433464,NA
"113170987-112915987",1.5,0.584962500721156,2.34925162595079,0.248999508719893,0.803361161433464,NA
"113170987-112920987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113170987-112925987",0,NA,NA,NA,NA,NA
"113170987-112930987",0,NA,NA,NA,NA,NA
"113170987-112935987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113170987-112940987",0,NA,NA,NA,NA,NA
"113170987-112945987",0,NA,NA,NA,NA,NA
"113170987-112950987",0,NA,NA,NA,NA,NA
"113170987-112955987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113170987-112960987",0,NA,NA,NA,NA,NA
"113170987-112965987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113170987-112970987",0,NA,NA,NA,NA,NA
"113170987-112975987",0,NA,NA,NA,NA,NA
"113170987-112980987",0,NA,NA,NA,NA,NA
"113170987-112985987",1,0,1.63772407112203,0,1,NA
"113170987-112990987",0,NA,NA,NA,NA,NA
"113170987-112995987",0,NA,NA,NA,NA,NA
"113170987-113005987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113170987-113010987",0,NA,NA,NA,NA,NA
"113170987-113015987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113170987-113020987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113170987-113025987",0,NA,NA,NA,NA,NA
"113170987-113030987",0,NA,NA,NA,NA,NA
"113170987-113035987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113170987-113040987",1,0,1.63772407112203,0,1,NA
"113170987-113045987",1,0,1.71677716102509,0,1,NA
"113170987-113050987",0,NA,NA,NA,NA,NA
"113170987-113055987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113170987-113060987",1.5,0.584962500721156,2.58242179969542,0.226517023977318,0.820799320079877,NA
"113170987-113070987",1,0,1.71677716102509,0,1,NA
"113170987-113075987",1,0,1.63772407112203,0,1,NA
"113170987-113085987",1.5,0.584962500721156,2.58242179969542,0.226517023977318,0.820799320079877,NA
"113170987-113090987",2,1,2.7067915900838,0.369441076905755,0.71179898516043,NA
"113170987-113095987",2,1,2.7067915900838,0.369441076905755,0.71179898516043,NA
"113170987-113100987",1.5,0.584962500721156,2.58242179969542,0.226517023977318,0.820799320079877,NA
"113170987-113105987",1.5,0.584962500721156,2.58242179969542,0.226517023977318,0.820799320079877,NA
"113170987-113115987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113170987-113120987",1.5,0.584962500721156,2.58242179969542,0.226517023977318,0.820799320079877,NA
"113175987-112735987",1,0,1.71677716102509,0,1,NA
"113175987-112740987",0,NA,NA,NA,NA,NA
"113175987-112745987",0,NA,NA,NA,NA,NA
"113175987-112750987",0,NA,NA,NA,NA,NA
"113175987-112755987",0,NA,NA,NA,NA,NA
"113175987-112760987",2,1,3.02569908790277,0.330502132217364,0.741020581784998,NA
"113175987-112765987",1.5,0.584962500721156,2.58242179969542,0.226517023977318,0.820799320079877,NA
"113175987-112770987",0,NA,NA,NA,NA,NA
"113175987-112775987",0,NA,NA,NA,NA,NA
"113175987-112780987",0,NA,NA,NA,NA,NA
"113175987-112785987",0,NA,NA,NA,NA,NA
"113175987-112790987",0,NA,NA,NA,NA,NA
"113175987-112795987",0,NA,NA,NA,NA,NA
"113175987-112800987",0,NA,NA,NA,NA,NA
"113175987-112805987",0,NA,NA,NA,NA,NA
"113175987-112810987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113175987-112815987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113175987-112820987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113175987-112825987",0,NA,NA,NA,NA,NA
"113175987-112830987",0,NA,NA,NA,NA,NA
"113175987-112835987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113175987-112840987",0,NA,NA,NA,NA,NA
"113175987-112845987",1,0,1.71677716102509,0,1,NA
"113175987-112850987",0,NA,NA,NA,NA,NA
"113175987-112855987",0,NA,NA,NA,NA,NA
"113175987-112860987",0,NA,NA,NA,NA,NA
"113175987-112865987",0,NA,NA,NA,NA,NA
"113175987-112870987",0,NA,NA,NA,NA,NA
"113175987-112875987",0,NA,NA,NA,NA,NA
"113175987-112880987",0,NA,NA,NA,NA,NA
"113175987-112885987",1,0,1.71677716102509,0,1,NA
"113175987-112890987",0,NA,NA,NA,NA,NA
"113175987-112895987",0,NA,NA,NA,NA,NA
"113175987-112900987",0,NA,NA,NA,NA,NA
"113175987-112905987",1,0,1.71677716102509,0,1,NA
"113175987-112910987",0,NA,NA,NA,NA,NA
"113175987-112915987",0,NA,NA,NA,NA,NA
"113175987-112920987",0,NA,NA,NA,NA,NA
"113175987-112925987",0,NA,NA,NA,NA,NA
"113175987-112930987",0,NA,NA,NA,NA,NA
"113175987-112935987",0,NA,NA,NA,NA,NA
"113175987-112940987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113175987-112945987",0,NA,NA,NA,NA,NA
"113175987-112950987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113175987-112955987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113175987-112960987",0,NA,NA,NA,NA,NA
"113175987-112965987",0,NA,NA,NA,NA,NA
"113175987-112970987",0,NA,NA,NA,NA,NA
"113175987-112975987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113175987-112985987",0,NA,NA,NA,NA,NA
"113175987-112990987",0,NA,NA,NA,NA,NA
"113175987-112995987",1.5,0.584962500721156,2.34925162595079,0.248999508719893,0.803361161433464,NA
"113175987-113000987",0,NA,NA,NA,NA,NA
"113175987-113005987",1,0,1.63772407112203,0,1,NA
"113175987-113010987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113175987-113015987",0,NA,NA,NA,NA,NA
"113175987-113020987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113175987-113025987",1,0,1.71677716102509,0,1,NA
"113175987-113030987",1.5,0.584962500721156,2.58242179969542,0.226517023977318,0.820799320079877,NA
"113175987-113035987",1,0,1.71677716102509,0,1,NA
"113175987-113040987",0,NA,NA,NA,NA,NA
"113175987-113045987",0,NA,NA,NA,NA,NA
"113175987-113050987",0,NA,NA,NA,NA,NA
"113175987-113055987",0,NA,NA,NA,NA,NA
"113175987-113060987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113175987-113065987",1,0,1.71677716102509,0,1,NA
"113175987-113070987",1.5,0.584962500721156,2.34925162595079,0.248999508719893,0.803361161433464,NA
"113175987-113075987",1.5,0.584962500721156,2.58242179969542,0.226517023977318,0.820799320079877,NA
"113175987-113080987",0,NA,NA,NA,NA,NA
"113175987-113085987",1.5,0.584962500721156,2.34925162595079,0.248999508719893,0.803361161433464,NA
"113175987-113090987",1,0,1.71677716102509,0,1,NA
"113175987-113095987",2,1,2.7067915900838,0.369441076905755,0.71179898516043,NA
"113175987-113105987",0,NA,NA,NA,NA,NA
"113175987-113120987",2,1,3.02569908790277,0.330502132217364,0.741020581784998,NA
"113180987-112735987",0,NA,NA,NA,NA,NA
"113180987-112740987",0,NA,NA,NA,NA,NA
"113180987-112745987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113180987-112750987",0,NA,NA,NA,NA,NA
"113180987-112755987",0,NA,NA,NA,NA,NA
"113180987-112760987",0,NA,NA,NA,NA,NA
"113180987-112765987",0,NA,NA,NA,NA,NA
"113180987-112770987",1,0,1.71677716102509,0,1,NA
"113180987-112775987",0,NA,NA,NA,NA,NA
"113180987-112780987",0,NA,NA,NA,NA,NA
"113180987-112785987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113180987-112790987",0,NA,NA,NA,NA,NA
"113180987-112795987",0,NA,NA,NA,NA,NA
"113180987-112800987",0,NA,NA,NA,NA,NA
"113180987-112805987",0,NA,NA,NA,NA,NA
"113180987-112810987",1,0,1.71677716102509,0,1,NA
"113180987-112815987",0,NA,NA,NA,NA,NA
"113180987-112820987",0,NA,NA,NA,NA,NA
"113180987-112825987",0,NA,NA,NA,NA,NA
"113180987-112830987",0,NA,NA,NA,NA,NA
"113180987-112835987",0,NA,NA,NA,NA,NA
"113180987-112840987",0,NA,NA,NA,NA,NA
"113180987-112845987",0,NA,NA,NA,NA,NA
"113180987-112850987",1,0,1.71677716102509,0,1,NA
"113180987-112855987",0,NA,NA,NA,NA,NA
"113180987-112860987",0,NA,NA,NA,NA,NA
"113180987-112865987",0,NA,NA,NA,NA,NA
"113180987-112870987",0,NA,NA,NA,NA,NA
"113180987-112875987",0,NA,NA,NA,NA,NA
"113180987-112880987",1,0,1.71677716102509,0,1,NA
"113180987-112885987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113180987-112890987",0,NA,NA,NA,NA,NA
"113180987-112895987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113180987-112900987",0,NA,NA,NA,NA,NA
"113180987-112905987",0,NA,NA,NA,NA,NA
"113180987-112910987",0,NA,NA,NA,NA,NA
"113180987-112915987",0,NA,NA,NA,NA,NA
"113180987-112920987",1,0,1.71677716102509,0,1,NA
"113180987-112925987",0,NA,NA,NA,NA,NA
"113180987-112930987",0,NA,NA,NA,NA,NA
"113180987-112935987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113180987-112940987",0,NA,NA,NA,NA,NA
"113180987-112945987",1,0,1.71677716102509,0,1,NA
"113180987-112950987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113180987-112955987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113180987-112960987",0,NA,NA,NA,NA,NA
"113180987-112965987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113180987-112970987",0,NA,NA,NA,NA,NA
"113180987-112975987",2,1,2.7247482177325,0.367006387412994,0.713614253505702,NA
"113180987-112980987",0,NA,NA,NA,NA,NA
"113180987-112985987",0,NA,NA,NA,NA,NA
"113180987-112990987",1.5,0.584962500721156,2.58242179969542,0.226517023977318,0.820799320079877,NA
"113180987-112995987",1,0,1.71677716102509,0,1,NA
"113180987-113000987",0,NA,NA,NA,NA,NA
"113180987-113005987",0,NA,NA,NA,NA,NA
"113180987-113010987",0,NA,NA,NA,NA,NA
"113180987-113015987",0,NA,NA,NA,NA,NA
"113180987-113020987",0,NA,NA,NA,NA,NA
"113180987-113025987",0,NA,NA,NA,NA,NA
"113180987-113030987",0,NA,NA,NA,NA,NA
"113180987-113035987",1,0,1.71677716102509,0,1,NA
"113180987-113040987",1.5,0.584962500721156,2.58242179969542,0.226517023977318,0.820799320079877,NA
"113180987-113045987",2,1,2.7067915900838,0.369441076905755,0.71179898516043,NA
"113180987-113050987",0,NA,NA,NA,NA,NA
"113180987-113055987",0,NA,NA,NA,NA,NA
"113180987-113060987",1,0,1.71677716102509,0,1,NA
"113180987-113065987",1.5,0.584962500721156,2.34925162595079,0.248999508719893,0.803361161433464,NA
"113180987-113070987",1,0,1.71677716102509,0,1,NA
"113180987-113075987",2,1,2.7247482177325,0.367006387412994,0.713614253505702,NA
"113180987-113080987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113180987-113085987",0,NA,NA,NA,NA,NA
"113180987-113090987",1,0,1.71677716102509,0,1,NA
"113180987-113095987",1,0,1.71677716102509,0,1,NA
"113180987-113100987",0,NA,NA,NA,NA,NA
"113180987-113105987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113180987-113110987",1.5,0.584962500721156,2.58242179969542,0.226517023977318,0.820799320079877,NA
"113185987-112735987",0,NA,NA,NA,NA,NA
"113185987-112740987",0,NA,NA,NA,NA,NA
"113185987-112745987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"113185987-112750987",0,NA,NA,NA,NA,NA
"113185987-112755987",0,NA,NA,NA,NA,NA
"113185987-112760987",0,NA,NA,NA,NA,NA
"113185987-112765987",1,0,1.71677716102509,0,1,NA
"113185987-112770987",0,NA,NA,NA,NA,NA
"113185987-112775987",0,NA,NA,NA,NA,NA
"113185987-112785987",0,NA,NA,NA,NA,NA
"113185987-112790987",0,NA,NA,NA,NA,NA
"113185987-112795987",1,0,1.71677716102509,0,1,NA
"113185987-112800987",0,NA,NA,NA,NA,NA
"113185987-112805987",0,NA,NA,NA,NA,NA
"113185987-112810987",0,NA,NA,NA,NA,NA
"113185987-112815987",0,NA,NA,NA,NA,NA
"113185987-112820987",0,NA,NA,NA,NA,NA
"113185987-112825987",0,NA,NA,NA,NA,NA
"113185987-112830987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
